text,annotation
"ওঁকে সেফুদার কাছে পাঠিয়ে দাও, সেফুদা ওঁকে ৩০ মিনিট ধপাস ধপাস মেরে ঠিক করে দিবে।",1
"ভাবতে বসে আজই প্রথম লক্ষ্য করলাম প্রাণ থাকুক আর নাই থাকুক, দুই আত্মার জন্যই এই ‘৪০ দিন’ ব্যাপারটা গুরুত্বপূর্ণ",0
"আরে দাদা আপনি তো নাম্বারটা দিবেন, সোনাগাছি দালাল এর নাম্বার আমি যোগাযোগ করব ",1
... জোস না?,0
হালার পো হালারা মিয়ানমারের খবর গুলা ছাপাইতে পারিস না৷নডির পো,1
তোর ব্যাঁকা মুখের কার্টুন ভার্সন দেখতে আমরা আগ্রহী নয়,1
...আমাকে জোর করে নেয়া হলো টিমে,0
অপূর্ব মেহজাবিনকে খুব সুন্দর মানিয়েছে,0
অহংকার তারাই করে যারা হঠাৎ করে এমন কিছু পেয়ে যাই যেটা পাওয়ার যোগ্যতা কখনও ছিল না,2
ভারত কাইকে একটাকার জিনিস দিতে বার ঢেকুর গিলে পাশাপাশি গুন লাভের হিসেব কশাকশি তো আছেই,2
তবুও এ শুটারের গলায় কোন পদক ওঠেনি রিওতে,0
দর্শকপ্রিয় সিরিয়াল তোমাদের দ্বারা হবে না হাউ মাউ কর কেন? অথচ যখন একের পর এক ভারতীয় সিরিয়াল ডুবে যাচ্ছিল তখন কম্বল গায়ে ছিল ভারতীয় সিরিয়াল থেকে বিমুখী করেছে সুলতান সুলেমান সিরিয়াল দীপ্তি টিভি চালিয়ে যাও চ্যানালের সামনে দাঁড়াতে আসলে পিঠুনি দিবা হেতে গো চেতনা কেন এত বেশী,2
রানু মন্ডল হোয়াইজটন মেয়েকে ভিক্ষা করতে তো সেইজন্য,1
"তোরা ত সব জানতা,অতই জানতা ত হিন্দু দের কেন তারাছিস,সালা মোল্লা",2
তোর বানানো নতুন হোগায় প্লাস্টিক ব্লাস্ট করা হবে,1
মাদারচোদ রয়  তোর বোনের ভোদার বাল কাইটা কুত্তা দিয়া চুদামু ।,1
অসাধরন অনেক চেষ্টা করেছি চোখের পানি ধরে রাখতে কিন্তু পারলাম না,0
"আমি বললাম, ‘আপনার আইডি দেখান’",0
